"index","ticker","year","quarter","QuarterHeading","QuarterRange","QuarterCountperRange","DateString","Net Income/Starting Line","Depreciation/Depletion","Amortization","Deferred Taxes","Non-Cash Items","Changes in Working Capital","Cash from Operating Activities","Capital Expenditures","Other Investing Cash Flow Items, Total","Cash from Investing Activities","Financing Cash Flow Items","Total Cash Dividends Paid","Issuance (Retirement) of Stock, Net","Issuance (Retirement) of Debt, Net","Cash from Financing Activities","Foreign Exchange Effects","Net Change in Cash","Cash Interest Paid, Supplemental","Cash Taxes Paid, Supplemental","",""
"96","ABAX_nasdaq","2012","4","9 months ending 2012-12-31","days","366.6661","2012-12-31","26.079815","5.6994157","0.0","-0.2178129","6.1461983","-9.977824","27.729788","-6.319425","2.3250399","-4.007779","-0.60511553","-7.4739428","-5.859535","0.037397265","-13.901194","-0.42366096","9.397155","0.0","8.990052",""
"104","ABMD_nasdaq","2012","4","9 months ending 2012-12-31","days","366.6661","2012-12-31","12.789193","3.241407","0.0","0.70363766","10.399164","-8.685407","18.429611","-2.7588925","-18.444536","-21.20343","-0.32145986","0.0","3.826807","0.0","3.5053473","-0.5751182","0.16890514","0.0","0.0",""
"112","AXAS_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","-11.70759","22.05537","0.0","0.0","27.755672","6.325342","44.42134","-70.96617","11.520823","-59.445343","-0.8800822","0.0","0.10956165","18.941946","18.171425","0.0","3.1448765","5.199836","0.0",""
"120","ACTG_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","50.049274","41.366932","0.0","4.9708223","17.078804","-17.441706","96.01653","-139.69044","-218.22217","-357.91263","16.785017","0.0","146.26085","0.0","163.04587","0.0","-98.850235","0.0","0.5843562",""
"129","ACHC_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","19.180544","9.636274","0.0","4.595844","18.668175","-26.18586","25.894983","-73.90129","-359.1326","-433.0339","-6.3955107","0.0","237.51376","216.95264","448.07852","0.0","40.93202","20.672548","2.9824932",""
"138","ACAD_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","-19.352467","0.118027404","0.0","0.0","1.3623836","-2.9716988","-20.851206","0.0","3.025096","3.025096","0.0","0.0","31.99082","-0.037643835","31.953176","0.0","14.12707","0.0","0.0",""
"146","AXDX_nasdaq","2012","-1","3 months ending 2012-10-31","days","365.50018","2012-10-31","-5.656137","0.0","0.180137","0.0","2.5543835","1.2060547","-1.7055618","-0.1450685","-0.11260274","-0.25767124","0.0","0.0","11.022467","0.0","11.022467","0.0","9.05674","0.0","0.0",""
"153","ACCL_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","-13.559635","3.3974805","20.197899","-0.5479814","6.940659","16.816084","33.224724","-7.029138","-16.160566","-23.199594","-0.17454794","0.0","-6.011963","0.0","-6.1941","-1.2304887","2.6104317","0.0","0.0",""
"162","ANCX_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","15.974959","0.41956165","0.0","-0.46008217","3.3343835","7.5247946","26.803616","-0.14134246","-48.38019","-48.521534","65.96373","-4.3097267","0.14898631","-29.06619","32.736794","0.0","11.018877","0.0","10.199287",""
"170","ARAY_nasdaq","2012","4","26 weeks ending 2012-12-31","days","366.0","2012-12-31","-99.69631","31.237967","0.0","0.0","22.815659","-8.021758","-53.66445","-15.758738","-6.5224175","-22.281155","0.0","0.0","5.1065936","48.05","53.156593","0.048516512","-22.740494","0.94","0.6",""
"177","ACRX_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","-31.339947","0.62287676","0.0","0.0","3.0873423","2.5868769","-25.04285","-0.9314795","12.020658","11.091726","0.0","0.0","22.851122","-2.74","20.111126","0.0","6.157453","1.6653152","0.0",""
"185","ACET_nasdaq","2012","4","6 months ending 2012-12-31","days","366.2466","2012-12-31","18.028215","6.9590178","0.0","-0.97297156","0.2869652","-19.577587","4.7186255","-1.8953758","1.8473977","-0.047977984","-1.092495","-5.6521254","1.458331","-1.1918645","-6.4730716","-0.36853176","-2.181024","1.3113974","4.6871233",""
"193","ACHN_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","-47.928467","0.42446575","0.0","0.0","3.282356","-0.97649324","-45.20559","-0.79816437","-4.2521367","-5.0503016","-0.063698635","0.0","55.169563","0.4940822","55.59995","0.0","5.346603","0.06528767","0.0",""
"201","ACIW_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","34.92631","13.7969265","38.7644","-2.4054053","14.921081","-72.504395","27.511112","-21.55433","-508.91196","-530.4663","-36.417732","0.0","-16.812817","506.44482","453.21423","-6.1493216","-55.890205","6.2837257","21.93233",""
"210","ACNB_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","9.140064","2.0525599","0.0","0.0","-0.11383562","2.5338614","13.595171","-1.783226","-7.749443","-9.532668","31.456232","-4.5478287","0.30909318","-14.495568","12.719624","0.0","16.782127","0.0","1.2584989",""
"219","ACOR_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","61.462963","4.2373424","0.0","0.0","-8.686522","-8.363891","48.659893","-14.490109","-59.081646","-73.571754","-1.1284932","0.0","4.0258083","0.0","2.897315","0.0","-22.027096","1.1653699","1.7904931",""
"227","ACFN_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","-16.297506","1.3892603","0.0","-2.236274","1.3886302","-6.6381917","-22.376629","-0.8414795","10.64559","9.81411","0.0","-3.4978905","1.6739727","-0.42071235","-2.242082","0.18312329","-14.63148","0.017835617","0.0560548",""
"235","ACTS_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","-1.113096","2.3234797","2.9973152","0.7746576","1.4141371","-7.334493","-0.9480001","-3.0365207","19.710659","16.674137","0.20643836","0.0","-1.7139179","2.1657534","0.6682743","0.1609041","16.555317","0.0","0.0",""
"243","ACPW_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","-1.7241288","1.2285401","0.0","0.0","1.3996141","-3.7784326","-2.8744068","-1.1912807","0.17915007","-1.0121306","-0.14419177","0.0","8.147688","0.0","8.0110855","-0.2056348","3.9090228","0.2580274","0.0",""
"252","ATVI_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","1322.9698","114.80476","239.93997","130.8725","115.33356","-581.766","1342.1547","-72.21319","57.229958","-14.983231","-18.238056","-154.81644","-181.3736","0.0","-354.4281","-33.90968","938.83356","1.5178082","120.66576",""
"261","BIRT_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","10.803526","2.196066","2.3860354","1.8061919","4.320754","3.459904","24.980066","-4.385338","-7.0513544","-11.436691","2.9575145","0.0","-17.804724","-1.0548767","-15.902085","-0.22477408","-2.5933752","0.2200822","2.754822",""
"270","ACUR_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","-11.512229","0.12832786","0.0","0.0","1.6096075","1.1382023","-8.626202","-0.11383562","-15.150712","-15.256958","-1.499047","0.0","0.0075890413","0.0","-1.491458","0.0","-25.384506","0.0","0.10325967",""
"279","ACXM_nasdaq","2012","4","9 months ending 2012-12-31","days","366.6661","2012-12-31","62.342106","124.21106","0.0","-5.096473","3.5206575","-64.64783","120.34042","-45.570824","9.123619","-36.44721","-0.7973075","0.0","-74.179","-58.87097","-133.8348","-0.38480592","-50.326378","14.537493","57.691887",""
"287","ADES_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","-12.065031","5.4114094","0.0","0.0","3.4399636","16.329609","13.108362","-9.015429","-3.3317235","-12.339563","-0.09865753","0.0","0.08440886","-12.311002","-12.32525","0.0","-11.556449","1.1763014","0.0",""
"303","AEY_nasdaq","2012","3","12 months ending 2012-09-30","days","366.00052","2012-09-30","1.1450684","0.36073974","0.0","0.077972606","0.7268493","1.8045206","4.1151505","-0.2629315","0.0","-0.2629315","0.0","0.0","-0.13772604","-12.943808","-13.081533","0.0","-9.229315","1.4523835","0.41627398",""
"311","ADEP_nasdaq","2012","3","3 months ending 2012-09-29","days","366.50085","2012-09-29","-5.8627396","0.910548","0.47410956","-0.49986303","1.1941096","-1.5620548","-5.3558908","-0.88383555","-0.19383562","-1.0776713","-0.107945204","0.0","10.269177","-0.25452057","9.916712","0.6146575","4.1053424","0.26342466","0.06520548",""
"318","ADBE_nasdaq","2013","1","13 weeks ending 2013-03-01","days","366.0","2013-03-01","694.2732","303.22458","0.0","82.57767","281.16437","93.7247","1454.9545","-264.98944","-811.70917","-1076.691","5.464863","0.0","-189.52272","18.138187","-165.92967","-1.9405491","210.38565","82.02662","201.80505",""
"327","ADTN_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","43.6691","14.305149","0.0","-2.174049","5.250975","29.877838","90.946495","-9.88195","-1.8421373","-11.724088","1.108","-22.839174","-47.521954","-0.37945205","-69.64017","0.052437454","9.624788","1.7834246","23.541206",""
"336","AEIS_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","20.973671","17.642796","0.0","-1.7138083","20.168192","63.405285","120.476135","-9.286548","1.508986","-7.7701106","-1.074548","0.0","-68.05603","0.0","-69.12803","-2.8067946","40.77121","0.0150958905","4.264904",""
"344","ADVS_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","34.985966","25.97011","0.0","5.6701674","15.371224","0.16656852","82.16404","-7.4077244","-76.53295","-83.940674","1.2532752","0.0","-18.890488","31.678158","14.040943","-0.09870239","12.165598","1.3204932","-2.2691233",""
"353","AEGR_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","-56.336056","0.1809589","0.0","0.0","13.090877","2.3701644","-40.694054","-0.5463836","-5.1187124","-5.657644","10.377945","0.0","66.25756","-9.844575","66.800934","-0.017452054","20.431782","0.8463836","0.0",""
"361","AEHR_nasdaq","2012","-1","6 months ending 2012-11-30","days","365.75034","2012-11-30","-2.8096437","0.41567126","0.0","0.0","0.09964384","-1.3773425","-3.676685","-0.040054794","0.6918904","0.646822","0.0","0.0","0.2652329","0.98693144","1.2521644","-0.07997261","-1.8576711","0.0","0.03008219",""
"368","AEPI_nasdaq","2013","-1","3 months ending 2013-01-31","days","365.50018","2013-01-31","24.288357","23.138138","0.0","8.887562","1.443644","4.8991504","62.649345","-46.008766","-4.2039456","-50.21271","1.5870138","0.0","0.37282193","-17.121452","-15.161615","0.03249315","-2.7024932","13.652192","2.9572601",""
"377","AVAV_nasdaq","2013","-1","9 months ending 2013-01-26","days","366.6734","2013-01-26","18.921364","10.979602","0.0","-0.93625116","6.356102","-24.022486","11.301648","-10.862685","6.1147556","-4.744609","0.04945205","0.0","0.3604656","0.0","0.40991765","0.0","6.9662385","0.0","3.4095898",""
"385","AEZS_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","-18.660357","1.1863289","0.0","0.0","-6.1823015","-6.243891","-29.902767","-0.22879453","0.0","-0.22879453","0.0","0.0","15.353863","-0.07528767","15.278575","-0.7023014","-15.555288","0.0","0.066246584",""
"393","ATRM_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","-6.8067946","0.08038356","0.0","0.0","3.7194796","1.2477261","-1.7617534","-0.052739725","0.0","-0.052739725","0.0","0.0","0.0","-0.025095891","-0.025095891","0.0","-1.8370411","0.0025479454","0.0",""
"401","AFCE_nasdaq","2012","4","52 weeks ending 2012-12-30","days","367.0","2012-12-30","29.094229","4.600137","0.0","2.4221153","4.4990387","-2.7586536","37.85687","-11.810714","-1.9208789","-13.731593","0.0","0.0","-14.316758","-2.8887365","-17.205494","0.0","6.91978","0.0","0.0",""
"409","AFFY_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","-48.94036","1.9570411","0.0","0.0","23.158768","3.5538359","-20.273262","-4.744466","42.578712","37.834248","0.0","0.0","8.270355","12.547945","20.8283","0.0","38.379288","0.0","0.0",""
"417","AFFX_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","-23.390604","37.580265","0.0","-24.348894","29.762726","-5.5277247","14.075768","-9.415436","-179.46004","-188.86787","0.0","0.0","0.2619437","52.39884","52.66079","0.05699472","-122.081924","5.2895613","-2.959726",""
"426","AGEN_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","-8.764275","1.9027672","0.0","0.0","8.190767","3.2306304","4.5473423","-0.12547946","0.0","-0.12547946","-0.04019178","-0.7403288","13.225534","-0.12547946","12.319534","0.0","16.741398","0.4000274","0.0",""
"434","AGYS_nasdaq","2012","4","9 months ending 2012-12-31","days","366.6661","2012-12-31","-8.372646","3.22247","4.8135247","0.014958903","-8.577944","-24.172945","-33.082584","-5.0012655","22.016212","17.01495","0.0","0.0","-3.689784","-0.83599395","-4.525778","0.099463955","-20.493046","0.1121918","-0.35652053",""
"442","AIRM_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","95.46411","83.48564","0.0","16.778164","0.30586302","-61.155914","134.87787","-84.08691","24.599506","-59.477398","2.8222742","-23.346825","5.5249863","-60.0872","-75.08676","0.0","0.30624658","20.646275","33.106358",""
"450","AIRT_nasdaq","2012","4","9 months ending 2012-12-31","days","366.6661","2012-12-31","1.4110281","0.38502723","0.0","0.102219194","0.26262963","0.36667788","2.5250888","-0.56774575","0.02832567","-0.5419132","-0.012465753","-0.9691261","0.029917806","-0.002493151","-0.9541671","0.0","1.0281074","0.02678832","0.34890676",""
"458","ATSG_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","40.052193","84.39504","0.0","23.73137","0.6447123","-33.66285","115.14792","-147.8943","4.9501643","-142.94414","0.0","0.0","0.0","21.659014","21.659014","0.0","-6.127206","12.603288","0.36682194",""
"471","AIXG_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","-185.52007","16.238054","0.0","17.872725","3.367323","123.73541","-24.314144","-14.158387","13.765778","-0.39261127","0.0","-19.094028","1.1128905","0.0","-17.973549","0.7874464","-41.892857","0.022767123","6.0173016",""
"480","AKAM_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","225.51324","196.85216","0.0","0.0","64.36992","17.702702","504.43048","-229.62749","-447.53198","-677.15186","-21.918945","0.0","-110.14204","0.0","-132.05339","-2.6298397","-307.3947","0.0","71.96688",""
"489","AKRX_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","37.570908","11.950888","0.0","0.8443321","9.559564","-33.152912","26.757599","-60.224735","0.0","-60.224735","3.6448421","0.0","2.2871792","0.0","5.932021","-0.21019208","-27.745302","3.187397","16.278494",""
"498","ALSK_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","13.025973","51.56937","0.0","7.8501644","9.326986","-4.0680275","77.70447","-51.532413","-4.3350687","-55.85493","-1.1113973","-9.153727","0.2589863","-14.223397","-24.226986","0.0","-2.38","34.01337","0.017452054",""
"506","AMRI_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","-6.6531234","17.47559","0.0","3.2786577","8.061753","-13.826877","8.328548","-10.230055","0.82816446","-9.40189","-6.3325753","0.0","0.6650411","2.7103562","-2.9546301","0.5538904","-3.46663","0.1172055","0.19364387",""
"514","ALCS_nasdaq","2013","-1","53 weeks ending 2013-02-03","days","367.0","2013-02-03","-0.30816022","8.736252","0.0","-0.5873944","0.46271613","-0.64035386","7.6630588","-12.482154","0.51838416","-11.970919","0.0","0.0","-4.9441843","8.144824","3.1908233","0.0","-1.1072203","0.55770886","-0.029353097",""
"522","ALXN_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","274.7004","24.331318","0.0","79.53989","76.188065","-97.149475","357.60263","-22.011726","-459.77768","-481.78943","21.884865","0.0","367.1304","112.44061","501.45587","-3.709631","373.56708","3.392301","13.865179",""
"531","ALXA_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","-24.829151","4.5758085","0.0","0.0","2.7345204","1.9013698","-15.637452","-0.32465756","3.2366028","2.9119453","-14.030685","0.0","44.15896","-6.0767946","24.05148","0.0","11.325973","0.24969864","0.0",""
"539","ALCO_nasdaq","2012","4","3 months ending 2012-12-31","days","365.50018","2012-12-31","13.880164","6.3282743","0.0","4.5041094","-4.9395065","-4.974356","14.798683","-19.930904","20.316166","0.38526","0.0","-1.6112055","-1.6352055","-15.356821","-18.613234","0.0","-3.4292881","1.4786576","4.6785207",""
"546","ALGN_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","64.08389","12.6344385","4.443452","17.690247","33.805588","-15.561205","117.10641","-41.246277","-44.34414","-85.60042","20.262302","0.0","29.156603","0.0","49.42145","0.047643833","80.97255","0.0076438356","0.7210686",""
"561","ALKS_nasdaq","2012","4","9 months ending 2012-12-31","days","366.6661","2012-12-31","-15.151779","78.99967","0.0","-5.106305","49.1103","-39.229286","68.6151","-143.53772","129.33914","-14.198578","-2.013203","0.0","19.9589","5.464905","23.413086","0.0","77.8396","32.283268","5.7529755",""
"569","ALGT_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","83.74844","55.490685","0.0","6.3904934","3.541507","24.656357","173.83003","-115.61381","-72.08239","-187.69875","1.4783835","-9.83507","4.329726","8.687343","4.667835","0.0","-9.208329","2.201425","9.666904",""
"580","AFOP_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","6.496219","1.6002192","0.0","-0.9427397","0.42994523","0.13868493","7.7197814","-1.0894521","-9.206356","-10.295808","0.0","-2.7925482","-2.596685","-0.28860277","-5.677836","0.6430685","-7.600795","0.0","-0.26534244",""
"588","AIQ_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","-0.47483423","92.3269","0.0","-5.582349","10.702433","-8.33394","88.63821","-34.00334","32.28735","-1.7235776","-16.665918","0.0","-0.11383562","-82.55273","-99.32489","0.0","-12.402679","40.36391","2.0593991",""
"597","AHGP_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","0.0","0.0","0.0","0.0","0.0","561.5438","561.5438","-440.54343","-229.70041","-670.25385","-99.29162","-161.4064","0.0","28.25762","-232.44041","0.0","-341.15033","31.29929","0.0",""
"605","ARLP_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","0.0","0.0","0.0","0.0","0.0","573.26013","573.26013","-440.54343","-229.70041","-670.25385","-9.353096","-255.86661","0.0","28.25762","-236.96208","0.0","-333.95837","31.29929","0.0",""
"613","AHPI_nasdaq","2012","4","6 months ending 2012-12-31","days","366.2466","2012-12-31","-1.0666378","1.2785745","0.0","-0.13472582","0.06523198","0.822772","0.955215","-1.7023007","0.0","-1.7023007","0.0","0.0","-0.12196721","0.0","-0.12196721","0.0","-0.86905277","0.0","0.014958905",""
"620","AMOT_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","5.675891","1.8186302","0.0","0.19873971","1.560411","-7.4290686","1.8220547","-2.6824658","-1.6939727","-4.376438","0.0","-0.8440274","0.44172603","0.05860275","-0.3311507","0.14076713","-2.7547672","0.0050958907","0.8204384",""
"628","ALLT_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","6.6026845","3.0449588","1.4468493","-0.23186302","4.3032055","-3.6216712","11.554165","-3.973315","-119.941895","-123.91521","0.0","0.0","6.803288","-2.4468493","4.3564386","0.0","-107.994606","0.0","0.0",""
"636","MDRX_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","-12.335378","154.39148","0.0","-23.62407","35.38836","54.10215","207.92255","-117.48672","-134.724","-252.20082","-5.13548","0.0","-159.44998","155.01372","-9.574024","1.4221826","-52.43014","8.514904","5.3426847",""
"645","AFAM_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","17.98285","2.56737","0.0","3.7754796","4.245617","-10.012164","18.549152","-2.1644382","-0.67758906","-2.8394794","-0.14","-4.7289867","-2.243726","-1.5057535","-8.618466","0.0","7.0912056","0.02547945","2.1275344",""
"653","ALNY_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","-89.36241","8.967087","0.0","0.0","3.845548","-12.138878","-88.69625","-8.117069","-118.727615","-126.84468","0.0","0.0","247.14088","0.0","247.14088","0.0","31.607534","0.0","0.0151780825",""
"662","AOSL_nasdaq","2012","4","6 months ending 2012-12-31","days","366.2466","2012-12-31","20.307877","26.860031","0.57159626","-0.097904384","5.6964664","-1.8122864","51.52578","-34.71795","-10.836382","-45.569412","0.0","0.0","1.8057485","7.9085875","9.694267","0.040013477","15.695726","0.16953425","2.4333153",""
"670","ATEC_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","-14.353537","24.245537","0.0","-2.7932544","13.5891905","-12.228502","8.459435","-15.944492","-1.5178082","-17.462301","0.0","0.0","0.06071233","6.7901783","6.850891","0.42587084","-1.7261031","2.895232","1.7007656",""
"679","ALTR_nasdaq","2013","1","3 months ending 2013-03-29","days","367.4933","2013-03-29","541.8441","39.17034","0.0","-8.353521","88.21596","-67.48079","593.40576","-62.410408","-568.843","-631.25146","-18.157627","-119.21966","-128.961","0.0","-266.3383","0.0","-304.18396","5.2742467","7.490959",""
"688","ALTE_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","207.22812","0.0","-20.738989","0.0","64.20584","15.545187","266.24243","0.0","420.08115","420.08115","-16.685295","-59.252697","-118.68823","0.0","-194.62622","-1.7323141","489.97495","32.372658","8.298122",""
"697","ASPS_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","116.18107","14.366926","5.0041013","2.2691233","8.906374","-48.84743","97.890045","-33.870148","-64.33539","-98.205536","-89.41975","0.0","-31.601627","149.13513","28.113775","0.0","27.798271","3.6267922","4.121824",""
"706","APSA_nasdaq","2012","4","3 months ending 2012-12-31","days","364.74966","2012-12-31","407.21088","153.43529","0.0","0.0","228.568","57.9014","847.1005","-64.05852","-457.31207","-521.38556","-98.02763","-271.4592","0.0","123.10884","-246.37302","1.0799999","80.42699","0.0","218.45462",""
"715","AIMC_nasdaq","2013","1","13 weeks ending 2013-03-30","days","367.0","2013-03-30","30.081757","20.792418","6.7985716","-0.4735165","12.231923","-14.572472","54.8489","-28.34423","-5.666923","-34.011154","-2.5967033","-3.2840662","0.0","-36.785877","-42.674286","-2.3571978","-24.183956","23.591812","9.470329",""
"724","ALVR_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","-52.23937","3.9645205","2.2481918","0.0","7.1945486","5.2429867","-33.599125","-2.0739179","-5.8506846","-7.924603","0.0","0.0","0.0","-22.811096","-22.811096","0.0","-64.332275","0.0","0.0",""
"732","AMAG_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","-17.327808","3.5247672","0.0","0.0","11.910329","-16.365398","-18.26556","-0.06273973","-6.9333425","-6.9860826","0.0","0.0","0.30427396","0.0","0.30427396","0.0","-24.947369","0.0","0.0",""
"740","AMRN_nasdaq","2012","4","12 months ending 2012-12-31","days","367.0012","2012-12-31","-214.27408","0.165863","0.17879453","-0.9452877","98.539505","6.6363835","-109.70137","-3.7133422","-1.660411","-5.3737535","12.996821","0.0","30.712029","206.47751","250.17636","0.0","135.10869","3.4004931","0.98536986",""
"748","AMZN_nasdaq","2013","1","3 months ending 2013-03-31","days","367.4988","2013-03-31","51.50164","2330.7817","0.0","-280.23047","933.03674","-2208.8044","826.2851","-3535.0894","-132.7313","-3667.8208","325.56985","0.0","-728.548","1962.0679","1559.0897","-144.64558","-1427.0914","36.38317","170.05222",""
"757","AMBA_nasdaq","2013","-1","12 months ending 2013-01-31","days","367.0012","2013-01-31","19.174713","0.738548","0.33879453","-0.69167125","4.5283012","-12.358247","11.727891","-1.3898356","0.37994522","-1.0073425","0.0","0.0","35.736164","0.0","35.736164","0.0","46.466713","0.0","2.7663016",""
